"sub","task","traindiffcond","coh","rt","resp","cor","cj","RTconf"
1,"xotask","easy","hard",0.803,-1,0,3,0.231
1,"xotask","easy","average",2.103,1,0,5,0.29
1,"xotask","easy","easy",0.735,1,1,6,0.244
1,"xotask","easy","average",0.735,1,1,6,0.232
1,"xotask","easy","easy",0.802,-1,1,5,0.313
1,"xotask","easy","easy",0.735,-1,1,5,0.521
1,"xotask","easy","hard",0.669,-1,0,2,0.212
1,"xotask","easy","average",1.169,-1,1,4,0.279
1,"xotask","easy","hard",2.37,1,0,5,0.325
1,"xotask","easy","average",0.819,-1,1,6,0.29
1,"xotask","easy","average",0.786,1,1,5,0.37
1,"xotask","easy","easy",2.286,-1,1,5,0.224
1,"xotask","easy","average",0.735,-1,1,5,0.469
1,"xotask","easy","hard",0.819,1,1,5,0.235
1,"xotask","easy","average",0.519,-1,0,2,0.216
1,"xotask","easy","hard",1.186,1,1,5,0.282
1,"xotask","easy","average",0.669,1,1,5,0.254
1,"xotask","easy","easy",0.885,-1,1,6,0.187
1,"xotask","easy","easy",0.668,1,1,6,0.228
1,"xotask","easy","hard",1.42,-1,0,4,0.268
1,"xotask","easy","average",0.686,1,1,5,0.272
1,"xotask","easy","easy",0.769,1,1,6,0.213
1,"xotask","easy","easy",1.253,-1,1,6,0.276
1,"xotask","easy","hard",1.803,1,0,4,0.187
1,"xotask","easy","easy",0.969,-1,1,4,0.279
1,"xotask","easy","average",0.852,1,1,5,0.243
1,"xotask","easy","easy",1.218,1,1,6,0.227
1,"xotask","easy","average",0.918,1,1,5,0.224
1,"xotask","easy","hard",1.753,-1,0,2,0.123
1,"xotask","easy","average",1.485,1,1,5,0.244
1,"xotask","easy","hard",1.803,1,0,4,0.252
1,"xotask","easy","hard",1.285,1,1,4,0.569
1,"xotask","easy","hard",0.768,1,1,4,0.573
1,"xotask","easy","hard",2.371,1,0,4,0.256
1,"xotask","easy","average",0.619,1,1,5,0.376
1,"xotask","easy","average",0.818,-1,1,3,0.355
1,"xotask","easy","easy",0.768,1,1,5,0.256
1,"xotask","easy","average",1.152,1,0,5,0.29
1,"xotask","easy","easy",0.801,-1,1,5,0.225
1,"xotask","easy","average",0.936,-1,1,4,0.205
1,"xotask","easy","easy",0.802,1,1,5,0.608
1,"xotask","easy","easy",0.652,1,1,6,0.295
1,"xotask","easy","easy",0.551,1,1,6,0.272
1,"xotask","easy","average",0.652,1,0,3,0.23
1,"xotask","easy","hard",2.537,-1,0,3,0.352
1,"xotask","easy","average",3.572,1,1,4,0.234
1,"xotask","easy","average",1.319,1,1,5,0.278
1,"xotask","easy","hard",0.702,1,1,5,0.218
1,"xotask","easy","easy",0.869,-1,1,5,0.281
1,"xotask","easy","average",0.951,1,1,5,0.289
1,"xotask","easy","hard",1.27,1,1,5,0.205
1,"xotask","easy","hard",0.819,1,1,5,0.223
1,"xotask","easy","hard",0.969,1,0,4,0.249
1,"xotask","easy","average",0.918,1,1,3,0.261
1,"xotask","easy","hard",0.719,1,0,4,0.2
1,"xotask","easy","hard",0.885,1,0,3,0.247
1,"xotask","easy","hard",0.669,1,1,4,0.237
1,"xotask","easy","easy",1.002,-1,1,5,0.214
1,"xotask","easy","hard",1.786,-1,0,4,0.239
1,"xotask","easy","easy",0.651,1,1,5,0.23
1,"xotask","easy","average",1.152,-1,1,5,0.216
1,"xotask","easy","hard",0.903,-1,0,5,0.198
1,"xotask","easy","easy",0.635,-1,1,5,0.447
1,"xotask","easy","average",0.853,1,1,5,0.214
1,"xotask","easy","average",0.752,-1,0,1,0.329
1,"xotask","easy","easy",0.736,1,1,6,0.36
1,"xotask","easy","average",1.619,-1,1,4,0.211
1,"xotask","easy","average",1.47,1,0,3,0.25
1,"xotask","easy","easy",0.785,-1,1,6,0.251
1,"xotask","easy","hard",1.086,1,1,5,0.24
1,"xotask","easy","hard",0.752,1,1,5,0.226
1,"xotask","easy","hard",1.785,-1,1,4,0.236
1,"xotask","easy","easy",0.786,-1,1,6,0.221
1,"xotask","easy","average",0.885,1,1,5,0.187
1,"xotask","easy","easy",0.635,1,1,6,0.213
1,"xotask","easy","easy",0.686,-1,1,6,0.268
1,"xotask","easy","average",1.67,-1,1,2,0.36
1,"xotask","easy","hard",0.885,1,0,1,0.272
1,"xotask","easy","hard",0.919,1,0,4,0.251
1,"xotask","easy","hard",2.054,-1,1,4,0.04
1,"xotask","easy","average",0.801,-1,1,5,0.225
1,"xotask","easy","easy",1.153,1,1,5,0.548
1,"xotask","easy","easy",0.852,1,0,5,0.79
1,"xotask","easy","easy",0.936,1,0,5,0.523
1,"xotask","easy","easy",1.586,-1,1,5,0.273
1,"xotask","easy","easy",0.968,1,1,5,0.233
1,"xotask","easy","hard",0.786,-1,1,5,0.267
1,"xotask","easy","hard",3.354,-1,1,4,0.21
1,"xotask","easy","easy",0.884,1,1,5,0.305
1,"xotask","easy","average",0.886,1,0,5,0.731
1,"xotask","easy","average",0.785,1,1,5,0.745
1,"xotask","easy","average",1.369,-1,1,5,0.59
1,"xotask","easy","average",1.703,1,0,4,0.059
1,"xotask","easy","easy",0.736,1,1,6,0.375
1,"xotask","easy","hard",1.235,-1,1,6,0.753
1,"xotask","easy","average",1.336,1,1,5,0.23
1,"xotask","easy","hard",1.152,1,0,5,0.185
1,"xotask","easy","average",0.869,1,1,5,0.137
1,"xotask","easy","easy",0.701,1,1,5,0.466
1,"xotask","easy","hard",0.935,1,0,5,0.372
1,"xotask","easy","average",0.485,-1,1,5,0.205
1,"xotask","easy","average",0.753,1,0,1,0.241
1,"xotask","easy","easy",0.652,1,1,5,1.016
1,"xotask","easy","easy",2.387,1,1,2,0.376
1,"xotask","easy","hard",0.985,1,0,5,0.572
1,"xotask","easy","hard",0.586,1,1,5,0.36
1,"xotask","easy","average",0.902,1,0,4,0.208
1,"xotask","easy","easy",0.719,-1,1,6,0.278
1,"xotask","easy","hard",0.653,1,1,6,0.412
1,"xotask","easy","average",0.703,1,1,5,0.665
1,"xotask","easy","average",0.584,1,1,5,0.257
1,"xotask","easy","hard",0.736,1,1,5,0.26
1,"xotask","easy","hard",0.501,1,1,5,0.097
1,"xotask","easy","easy",0.668,-1,1,5,0.092
1,"xotask","easy","hard",0.702,-1,1,5,0.232
1,"xotask","easy","easy",1.036,-1,1,6,0.447
1,"xotask","easy","average",0.819,1,1,5,0.534
1,"xotask","easy","hard",0.601,1,1,5,0.035
1,"xotask","easy","average",0.651,1,0,2,0.306
1,"xotask","easy","easy",0.803,1,0,2,0.272
1,"xotask","easy","average",0.702,1,1,5,0.484
1,"xotask","easy","easy",0.968,-1,1,5,0.42
1,"xotask","easy","average",1.403,1,1,5,0.261
1,"xotask","easy","easy",1.301,-1,1,6,0.24
1,"xotask","easy","hard",1.386,1,0,4,0.361
1,"xotask","easy","easy",0.636,1,1,5,0.124
1,"xotask","easy","average",0.67,1,1,5,0.264
1,"xotask","easy","hard",0.567,1,0,1,0.593
1,"xotask","easy","easy",0.669,1,1,6,0.201
1,"xotask","easy","easy",0.919,-1,1,6,0.278
1,"xotask","easy","hard",1.002,1,1,5,0.253
1,"xotask","easy","easy",0.869,1,1,5,0.778
1,"xotask","easy","average",0.719,1,0,2,0.201
1,"xotask","easy","hard",0.735,1,1,5,0.302
1,"xotask","easy","easy",0.886,-1,1,5,0.489
1,"xotask","easy","easy",0.551,-1,1,5,0.17
1,"xotask","easy","average",0.602,-1,1,5,0.102
1,"xotask","easy","average",0.552,-1,1,5,0.23
1,"xotask","easy","easy",0.568,-1,1,5,0.193
1,"xotask","easy","hard",0.735,1,1,5,0.214
1,"xotask","easy","hard",0.584,-1,1,5,0.273
1,"xotask","easy","average",0.653,-1,1,5,0.294
1,"xotask","easy","hard",0.752,-1,0,5,0.231
1,"xotask","easy","average",0.853,1,0,2,0.246
1,"xotask","easy","hard",1.002,1,0,5,0.238
1,"xotask","easy","easy",0.751,1,1,5,0.273
1,"xotask","easy","easy",0.487,1,1,5,0.094
1,"xotask","easy","average",0.601,-1,1,5,0.253
1,"xotask","easy","easy",0.485,-1,0,1,0.234
1,"xotask","easy","average",0.535,1,1,4,0.246
1,"xotask","easy","average",0.551,-1,0,4,0.096
1,"xotask","easy","hard",0.585,1,0,4,0.48
1,"xotask","easy","hard",0.701,1,1,4,2.506
1,"xotask","easy","hard",0.685,1,1,4,0.243
1,"xotask","easy","average",0.552,1,0,4,0.271
1,"xotask","easy","easy",0.668,-1,1,5,0.035
1,"xotask","easy","average",0.767,-1,0,2,0.222
1,"xotask","easy","easy",0.751,1,0,2,0.498
1,"xotask","easy","easy",0.702,1,1,5,0.252
1,"xotask","easy","hard",1.153,1,1,5,0.462
1,"xotask","easy","average",2.488,1,1,5,0.369
1,"xotask","easy","average",0.869,1,0,5,0.345
1,"xotask","easy","easy",0.552,1,1,5,0.192
1,"xotask","easy","hard",0.434,1,0,5,0.354
1,"xotask","easy","hard",0.668,1,0,5,0.211
2,"dotnumber","hard","easy",1.469,1,1,3,1.69
2,"dotnumber","hard","easy",1.019,1,0,5,0.647
2,"dotnumber","hard","easy",0.769,1,1,5,1.306
2,"dotnumber","hard","average",0.751,1,1,6,0.385
2,"dotnumber","hard","easy",0.968,1,1,5,1.19
2,"dotnumber","hard","hard",0.735,-1,0,5,0.451
2,"dotnumber","hard","average",0.785,1,1,4,1.309
2,"dotnumber","hard","hard",0.585,1,0,2,0.508
2,"dotnumber","hard","average",0.868,-1,1,4,0.223
2,"dotnumber","hard","average",0.652,1,1,6,0.248
2,"dotnumber","hard","average",1.536,-1,1,2,0.811
2,"dotnumber","hard","average",1.102,1,0,4,0.217
2,"dotnumber","hard","easy",0.952,1,1,6,0.422
2,"dotnumber","hard","hard",0.768,1,1,5,0.241
2,"dotnumber","hard","hard",1.004,1,1,5,0.218
2,"dotnumber","hard","average",2.386,1,0,2,1.164
2,"dotnumber","hard","easy",1.536,1,1,6,0.298
2,"dotnumber","hard","average",1.252,1,1,5,0.294
2,"dotnumber","hard","average",0.819,1,1,6,0.245
2,"dotnumber","hard","hard",0.919,-1,1,3,0.29
2,"dotnumber","hard","easy",1.302,-1,1,4,0.413
2,"dotnumber","hard","average",0.918,-1,1,5,0.707
2,"dotnumber","hard","hard",0.653,1,1,3,0.392
2,"dotnumber","hard","average",1.569,1,1,2,2.116
2,"dotnumber","hard","hard",0.985,1,1,5,0.497
2,"dotnumber","hard","easy",0.835,-1,1,6,0.695
2,"dotnumber","hard","hard",1.053,1,1,5,0.78
2,"dotnumber","hard","average",0.919,1,1,5,0.787
2,"dotnumber","hard","hard",0.918,1,0,5,0.969
2,"dotnumber","hard","hard",0.969,1,1,4,0.278
2,"dotnumber","hard","hard",1.336,-1,0,2,0.88
2,"dotnumber","hard","average",0.785,1,1,6,0.249
2,"dotnumber","hard","easy",0.718,1,1,6,0.189
2,"dotnumber","hard","hard",0.702,1,0,4,0.213
2,"dotnumber","hard","average",0.685,1,0,4,0.236
2,"dotnumber","hard","average",0.735,-1,0,4,0.305
2,"dotnumber","hard","easy",0.718,1,1,5,0.275
2,"dotnumber","hard","average",0.801,1,0,4,0.371
2,"dotnumber","hard","average",0.986,-1,1,4,0.504
2,"dotnumber","hard","easy",1.035,-1,1,5,0.245
2,"dotnumber","hard","average",0.568,1,1,6,0.144
2,"dotnumber","hard","easy",0.718,-1,1,6,0.569
2,"dotnumber","hard","hard",0.785,1,1,4,1.021
2,"dotnumber","hard","hard",0.834,1,0,4,0.702
2,"dotnumber","hard","easy",0.719,1,1,5,0.383
2,"dotnumber","hard","hard",0.652,1,1,5,0.321
2,"dotnumber","hard","easy",0.651,-1,1,6,0.085
2,"dotnumber","hard","average",0.535,1,0,3,1.512
2,"dotnumber","hard","hard",0.752,-1,1,5,0.376
2,"dotnumber","hard","average",0.719,1,1,5,0.295
2,"dotnumber","hard","hard",0.736,1,0,5,0.265
2,"dotnumber","hard","hard",0.653,1,0,3,0.512
2,"dotnumber","hard","easy",0.586,1,1,4,0.239
2,"dotnumber","hard","easy",1.452,-1,1,5,0.278
2,"dotnumber","hard","easy",0.635,1,1,6,0.237
2,"dotnumber","hard","easy",0.635,-1,1,6,0.277
2,"dotnumber","hard","hard",0.719,1,0,5,0.201
2,"dotnumber","hard","hard",1.268,1,0,6,0.249
2,"dotnumber","hard","easy",0.534,1,1,5,0.245
2,"dotnumber","hard","easy",0.535,-1,1,4,0.289
2,"dotnumber","hard","hard",0.719,1,0,4,0.42
2,"dotnumber","hard","hard",0.751,-1,0,5,0.209
2,"dotnumber","hard","average",0.67,1,0,4,0.265
2,"dotnumber","hard","easy",0.567,-1,1,5,0.258
2,"dotnumber","hard","hard",0.852,1,1,5,0.609
2,"dotnumber","hard","average",1.152,1,0,5,0.341
2,"dotnumber","hard","easy",0.601,-1,1,5,0.491
2,"dotnumber","hard","average",0.602,1,0,5,0.411
2,"dotnumber","hard","hard",0.651,-1,1,5,0.427
2,"dotnumber","hard","easy",0.77,1,0,5,0.279
2,"dotnumber","hard","easy",0.802,1,1,5,0.599
2,"dotnumber","hard","average",0.801,1,1,5,0.57
2,"dotnumber","hard","hard",0.769,1,0,5,0.282
2,"dotnumber","hard","hard",0.669,1,1,3,0.479
2,"dotnumber","hard","easy",0.685,-1,1,4,0.267
2,"dotnumber","hard","hard",0.685,1,1,3,0.56
2,"dotnumber","hard","easy",0.535,1,1,5,0.288
2,"dotnumber","hard","average",0.601,1,1,4,0.215
2,"dotnumber","hard","hard",0.518,1,0,5,0.245
2,"dotnumber","hard","easy",0.651,1,1,4,0.237
2,"dotnumber","hard","hard",0.569,1,1,4,0.248
2,"dotnumber","hard","easy",0.568,-1,1,5,0.483
2,"dotnumber","hard","average",0.518,1,1,4,0.294
2,"dotnumber","hard","hard",0.602,1,1,5,0.397
2,"dotnumber","hard","average",0.635,1,1,4,0.288
2,"dotnumber","hard","hard",0.585,1,0,4,0.248
2,"dotnumber","hard","easy",0.734,1,1,4,0.684
2,"dotnumber","hard","hard",0.568,1,1,4,0.788
2,"dotnumber","hard","average",0.919,1,0,4,0.394
2,"dotnumber","hard","average",0.752,1,1,5,0.424
2,"dotnumber","hard","easy",0.451,1,1,5,0.288
2,"dotnumber","hard","easy",0.567,-1,1,5,0.217
2,"dotnumber","hard","easy",0.586,1,0,5,0.276
2,"dotnumber","hard","hard",0.452,1,0,6,0.195
2,"dotnumber","hard","easy",0.968,-1,1,5,0.288
2,"dotnumber","hard","average",0.886,-1,1,5,0.3
2,"dotnumber","hard","hard",0.985,-1,0,5,0.275
2,"dotnumber","hard","hard",0.818,1,1,4,0.227
2,"dotnumber","hard","easy",0.535,-1,1,4,0.256
2,"dotnumber","hard","easy",0.802,1,1,4,0.225
2,"dotnumber","hard","hard",1.986,1,0,3,0.931
2,"dotnumber","hard","hard",0.718,1,0,4,0.22
2,"dotnumber","hard","easy",0.518,-1,1,4,0.266
2,"dotnumber","hard","hard",0.768,1,1,5,0.603
2,"dotnumber","hard","easy",0.501,1,1,6,0.186
2,"dotnumber","hard","easy",0.701,-1,1,6,0.45
2,"dotnumber","hard","easy",0.651,1,1,6,0.512
2,"dotnumber","hard","hard",0.635,1,0,5,0.974
2,"dotnumber","hard","average",1.102,-1,1,6,0.213
2,"dotnumber","hard","easy",0.534,-1,1,6,0.275
2,"dotnumber","hard","average",1.703,-1,1,2,0.366
2,"dotnumber","hard","average",0.468,-1,1,5,0.344
2,"dotnumber","hard","easy",0.652,-1,1,4,0.14
2,"dotnumber","hard","easy",0.585,1,1,4,0.266
2,"dotnumber","hard","average",0.685,1,1,5,0.223
2,"dotnumber","hard","average",0.552,-1,1,5,0.252
2,"dotnumber","hard","average",0.518,1,1,5,0.376
2,"dotnumber","hard","easy",0.617,1,0,5,0.284
2,"dotnumber","hard","easy",0.502,1,1,5,0.279
2,"dotnumber","hard","hard",0.486,1,1,5,0.436
2,"dotnumber","hard","average",0.734,1,0,5,0.449
2,"dotnumber","hard","average",0.936,-1,1,3,0.324
2,"dotnumber","hard","average",0.602,-1,1,3,0.266
2,"dotnumber","hard","average",0.652,1,1,4,0.224
2,"dotnumber","hard","average",0.902,1,1,5,0.255
2,"dotnumber","hard","average",0.718,-1,1,2,0.291
2,"dotnumber","hard","average",1.035,1,1,4,0.537
2,"dotnumber","hard","average",0.918,1,0,4,0.249
2,"dotnumber","hard","hard",0.585,-1,1,3,0.387
2,"dotnumber","hard","hard",1.552,1,0,2,0.384
2,"dotnumber","hard","hard",1.303,1,1,3,0.247
2,"dotnumber","hard","hard",0.653,1,0,4,0.238
2,"dotnumber","hard","hard",0.636,1,0,4,0.231
2,"dotnumber","hard","average",0.669,1,0,3,0.398
2,"dotnumber","hard","hard",0.585,1,1,4,0.226
2,"dotnumber","hard","average",0.652,1,1,5,0.298
2,"dotnumber","hard","average",0.601,1,1,4,0.226
2,"dotnumber","hard","easy",0.618,1,1,3,0.299
2,"dotnumber","hard","average",0.802,1,1,3,1.098
2,"dotnumber","hard","hard",0.451,1,1,4,0.215
2,"dotnumber","hard","hard",0.334,1,0,5,0.269
2,"dotnumber","hard","easy",0.852,-1,1,5,0.251
2,"dotnumber","hard","easy",0.518,1,1,5,0.279
2,"dotnumber","hard","easy",0.702,1,1,5,0.523
2,"dotnumber","hard","easy",0.768,-1,1,4,0.369
2,"dotnumber","hard","easy",0.435,1,1,5,0.428
2,"dotnumber","hard","hard",0.918,1,0,4,0.321
2,"dotnumber","hard","easy",0.535,1,1,4,0.25
2,"dotnumber","hard","average",0.435,1,1,5,0.234
2,"dotnumber","hard","hard",0.502,1,1,5,0.28
2,"dotnumber","hard","average",0.652,1,1,5,0.255
2,"dotnumber","hard","hard",0.418,1,1,5,0.255
2,"dotnumber","hard","easy",0.518,1,1,5,0.235
2,"dotnumber","hard","hard",0.484,1,0,5,0.218
2,"dotnumber","hard","hard",0.668,-1,1,4,0.434
2,"dotnumber","hard","easy",0.435,1,1,4,0.282
2,"dotnumber","hard","easy",0.618,-1,1,5,0.369
2,"dotnumber","hard","average",0.552,1,1,5,0.263
2,"dotnumber","hard","average",0.501,1,0,3,0.309
2,"dotnumber","hard","easy",0.568,-1,1,4,0.237
2,"dotnumber","hard","average",0.418,1,0,2,0.254
2,"dotnumber","hard","easy",0.534,1,1,5,0.218
2,"dotnumber","hard","average",1.203,1,0,2,0.268
2,"dotnumber","hard","hard",1.168,1,0,4,0.237
2,"dotnumber","hard","easy",0.768,-1,1,5,0.24
2,"dotnumber","hard","hard",1.219,1,1,4,0.273
2,"dotnumber","hard","average",1.118,-1,1,5,0.276
2,"dotnumber","hard","easy",1.019,-1,1,2,0.251
2,"dotnumber","hard","hard",0.668,1,1,5,0.241
2,"dotnumber","hard","easy",0.486,1,1,4,0.224
2,"dotnumber","hard","hard",0.502,1,0,5,0.238
2,"dotnumber","hard","hard",0.553,1,1,5,0.218
2,"dotnumber","hard","easy",0.552,-1,1,5,0.263
2,"dotnumber","hard","easy",0.734,1,0,5,0.202
2,"dotnumber","hard","easy",0.485,1,1,6,0.362
2,"dotnumber","hard","average",1.068,1,1,4,0.252
2,"dotnumber","hard","hard",0.685,1,0,4,0.29
2,"dotnumber","hard","easy",0.801,-1,1,5,0.321
2,"dotnumber","hard","hard",0.602,1,0,5,0.264
2,"dotnumber","hard","hard",0.552,1,0,4,0.419
2,"dotnumber","hard","average",1.119,1,0,4,0.352
2,"dotnumber","hard","average",0.668,1,1,4,0.306
2,"dotnumber","hard","average",0.535,1,1,5,0.188
2,"dotnumber","hard","easy",0.635,-1,1,4,0.214
2,"dotnumber","hard","hard",0.468,1,0,3,0.183
2,"dotnumber","hard","average",0.618,-1,1,5,0.274
2,"dotnumber","hard","hard",0.535,1,1,4,0.237
2,"dotnumber","hard","easy",0.434,1,1,3,0.221
2,"dotnumber","hard","average",0.535,1,1,5,0.219
2,"dotnumber","hard","easy",0.651,1,0,4,0.211
2,"dotnumber","hard","easy",0.484,1,1,4,0.243
2,"dotnumber","hard","average",0.936,1,1,5,0.335
2,"dotnumber","hard","average",0.518,1,1,5,0.281
2,"dotnumber","hard","average",0.518,1,1,5,0.1
2,"dotnumber","hard","average",0.568,1,0,4,0.02
2,"dotnumber","hard","hard",0.602,1,1,3,0.471
2,"dotnumber","hard","hard",0.768,1,0,4,0.241
2,"dotnumber","hard","hard",0.702,1,0,4,0.262
2,"dotnumber","hard","easy",0.668,1,1,5,0.285
2,"dotnumber","hard","easy",0.701,-1,1,5,0.256
2,"dotnumber","hard","hard",0.519,1,1,5,0.188
2,"dotnumber","hard","average",0.801,1,0,4,0.016
2,"dotnumber","hard","hard",0.651,1,1,4,0.209
2,"dotnumber","hard","average",0.619,1,0,5,0.171
2,"dotnumber","hard","average",0.635,-1,1,5,0.278
2,"dotnumber","hard","average",0.518,1,1,5,0.274
2,"dotnumber","hard","average",0.769,-1,1,6,0.276
2,"dotnumber","hard","hard",0.918,-1,1,5,0.287
2,"dotnumber","hard","hard",0.602,-1,0,5,0.407
2,"dotnumber","hard","easy",1.452,-1,1,5,0.359
2,"dotnumber","hard","average",1.302,1,0,3,0.367
2,"dotnumber","hard","hard",1.019,1,1,4,0.274
2,"dotnumber","hard","average",0.618,1,1,5,0.298
2,"dotnumber","hard","hard",0.752,-1,0,4,0.299
2,"dotnumber","hard","easy",0.434,1,1,5,0.393
2,"dotnumber","hard","easy",0.501,1,1,5,0.225
2,"xotask","easy","average",0.719,-1,1,5,1.149
2,"xotask","easy","average",0.668,1,1,5,0.27
2,"xotask","easy","easy",0.585,1,1,5,0.214
2,"xotask","easy","hard",0.902,-1,0,4,0.42
2,"xotask","easy","hard",0.685,-1,1,4,0.226
2,"xotask","easy","average",1.486,-1,1,4,0.248
2,"xotask","easy","easy",0.918,-1,1,6,0.195
2,"xotask","easy","easy",0.569,-1,1,6,0.239
2,"xotask","easy","average",0.752,-1,1,5,0.226
2,"xotask","easy","average",0.817,1,1,5,0.435
2,"xotask","easy","hard",0.969,-1,1,5,0.181
2,"xotask","easy","hard",0.618,1,1,4,0.256
2,"xotask","easy","average",0.602,1,1,5,0.232
2,"xotask","easy","hard",1.236,1,1,5,0.151
2,"xotask","easy","average",0.651,1,1,6,0.242
2,"xotask","easy","average",0.635,-1,1,4,0.298
2,"xotask","easy","easy",0.584,-1,1,6,0.241
2,"xotask","easy","easy",0.602,-1,1,6,0.234
2,"xotask","easy","average",0.752,-1,0,6,0.109
2,"xotask","easy","average",0.485,-1,1,5,0.273
2,"xotask","easy","easy",0.602,1,1,6,0.2
2,"xotask","easy","hard",0.751,-1,1,5,0.285
2,"xotask","easy","average",2.337,-1,0,1,2.941
2,"xotask","easy","easy",1.287,-1,0,4,0.283
2,"xotask","easy","hard",0.718,-1,0,4,0.238
2,"xotask","easy","easy",0.602,-1,1,5,0.295
2,"xotask","easy","easy",0.718,1,1,6,0.313
2,"xotask","easy","hard",0.969,-1,0,6,0.08
2,"xotask","easy","hard",0.619,-1,0,5,0.238
2,"xotask","easy","average",0.635,-1,1,5,0.182
2,"xotask","easy","average",0.602,1,1,5,0.209
2,"xotask","easy","average",0.585,-1,1,5,0.22
2,"xotask","easy","easy",0.602,-1,1,5,0.31
2,"xotask","easy","easy",0.517,-1,1,6,0.4
2,"xotask","easy","average",0.585,1,0,5,0.227
2,"xotask","easy","average",0.619,-1,0,5,0.284
2,"xotask","easy","average",0.635,-1,1,5,0.258
2,"xotask","easy","easy",0.636,-1,1,6,0.265
2,"xotask","easy","easy",0.535,-1,1,5,0.276
2,"xotask","easy","average",0.601,1,1,5,0.732
2,"xotask","easy","hard",0.569,-1,1,6,0.242
2,"xotask","easy","hard",0.568,-1,1,5,0.028
2,"xotask","easy","hard",0.686,1,1,5,0.218
2,"xotask","easy","average",0.618,1,1,5,0.291
2,"xotask","easy","hard",0.669,1,0,5,0.168
2,"xotask","easy","easy",0.634,-1,0,5,0.21
2,"xotask","easy","easy",0.518,-1,1,6,0.208
2,"xotask","easy","easy",0.784,-1,1,6,0.131
2,"xotask","easy","easy",0.985,1,1,5,0.129
2,"xotask","easy","easy",0.551,-1,1,5,0.256
2,"xotask","easy","hard",0.768,1,1,5,0.13
2,"xotask","easy","average",1.17,1,1,5,0.136
2,"xotask","easy","hard",0.785,1,0,5,0.318
2,"xotask","easy","hard",0.852,1,1,5,0.361
2,"xotask","easy","hard",1.669,1,1,3,0.29
2,"xotask","easy","hard",0.735,1,0,4,0.259
2,"xotask","easy","average",0.585,1,1,5,0.285
2,"xotask","easy","hard",0.585,1,0,5,0.212
2,"xotask","easy","hard",0.585,-1,1,5,0.047
2,"xotask","easy","average",0.752,-1,1,6,0.281
2,"xotask","easy","easy",0.585,1,1,5,0.241
2,"xotask","easy","easy",0.518,1,1,5,0.302
2,"xotask","easy","hard",0.768,-1,0,5,0.253
2,"xotask","easy","easy",0.568,1,1,6,0.248
2,"xotask","easy","average",0.701,-1,1,5,0.396
2,"xotask","easy","easy",0.952,1,1,5,0.576
2,"xotask","easy","hard",0.868,1,0,5,0.224
2,"xotask","easy","hard",0.935,1,1,5,0.252
2,"xotask","easy","easy",0.719,1,1,6,0.304
2,"xotask","easy","easy",0.668,1,1,6,0.26
2,"xotask","easy","average",0.552,-1,1,5,0.254
2,"xotask","easy","hard",0.619,-1,1,5,0.438
2,"xotask","easy","hard",0.685,-1,1,5,0.28
2,"xotask","easy","easy",0.567,-1,1,5,0.08
2,"xotask","easy","hard",0.701,1,0,5,0.235
2,"xotask","easy","average",0.702,-1,1,5,0.16
2,"xotask","easy","average",0.636,-1,1,5,0.204
2,"xotask","easy","hard",0.684,-1,0,5,0.179
2,"xotask","easy","average",0.467,-1,0,5,0.307
2,"xotask","easy","easy",0.636,1,1,6,0.312
2,"xotask","easy","hard",0.602,-1,0,5,0.254
2,"xotask","easy","easy",0.534,-1,1,6,0.009
2,"xotask","easy","hard",0.802,1,1,5,0.26
2,"xotask","easy","hard",0.652,1,1,5,0.282
2,"xotask","easy","easy",0.669,1,1,5,0.367
2,"xotask","easy","average",0.618,-1,0,5,0.258
2,"xotask","easy","easy",0.451,1,1,5,0.24
2,"xotask","easy","easy",0.535,1,1,5,0.284
2,"xotask","easy","average",0.65,-1,1,6,0.241
2,"xotask","easy","easy",0.518,-1,1,5,0.318
2,"xotask","easy","hard",0.785,-1,1,3,0.636
2,"xotask","easy","hard",0.819,-1,1,5,0.284
2,"xotask","easy","average",0.635,-1,1,5,0.242
