"sub","task","selfconf","coh","rt","resp","cor","cj","RTconf"
39,"dotcolour","highSC","hard",0.803,-1,1,-99,-0.099
39,"dotcolour","highSC","easy",0.469,-1,1,-99,-0.099
39,"dotnumber","mediumSC","easy",0.685,-1,1,-99,-0.099
39,"dotnumber","mediumSC","hard",0.918,1,0,-99,-0.099
39,"dotnumber","mediumSC","average",0.485,1,1,-99,-0.099
39,"dotnumber","mediumSC","average",1.002,-1,1,-99,-0.099
39,"dotnumber","mediumSC","average",0.836,-1,0,-99,-0.099
39,"dotnumber","mediumSC","average",0.568,1,1,-99,-0.099
39,"dotnumber","mediumSC","easy",0.435,1,1,-99,-0.099
39,"dotnumber","mediumSC","hard",0.534,1,1,-99,-0.099
39,"dotnumber","mediumSC","easy",0.586,-1,1,-99,-0.099
39,"dotnumber","mediumSC","hard",0.669,-1,0,-99,-0.099
39,"dotnumber","mediumSC","average",0.934,1,0,-99,-0.099
39,"dotnumber","mediumSC","hard",1.169,-1,1,-99,-0.099
39,"dotnumber","mediumSC","average",0.586,-1,1,-99,-0.099
39,"dotnumber","mediumSC","average",0.601,-1,0,-99,-0.099
39,"dotnumber","mediumSC","hard",0.318,1,1,-99,-0.099
39,"dotnumber","mediumSC","hard",0.301,-1,0,-99,-0.099
39,"dotnumber","mediumSC","easy",0.334,-1,0,-99,-0.099
39,"dotnumber","mediumSC","average",0.519,-1,0,-99,-0.099
39,"dotnumber","mediumSC","average",0.336,1,1,-99,-0.099
39,"dotnumber","mediumSC","hard",0.435,1,1,-99,-0.099
39,"dotnumber","mediumSC","easy",0.402,-1,1,-99,-0.099
39,"dotnumber","mediumSC","hard",0.618,1,1,-99,-0.099
39,"dotnumber","mediumSC","average",0.551,1,1,-99,-0.099
39,"dotnumber","mediumSC","hard",0.368,1,1,-99,-0.099
39,"dotnumber","mediumSC","easy",0.368,1,0,-99,-0.099
39,"dotnumber","mediumSC","easy",0.501,-1,1,-99,-0.099
39,"dotnumber","mediumSC","average",0.452,1,1,-99,-0.099
39,"dotnumber","mediumSC","easy",0.567,-1,1,-99,-0.099
39,"dotnumber","mediumSC","easy",0.418,1,1,-99,-0.099
39,"dotnumber","mediumSC","easy",0.418,1,1,-99,-0.099
39,"dotnumber","mediumSC","easy",0.35,1,0,-99,-0.099
39,"dotnumber","mediumSC","hard",0.385,1,1,-99,-0.099
39,"dotnumber","mediumSC","hard",0.436,1,1,-99,-0.099
39,"dotnumber","mediumSC","hard",0.418,1,0,-99,-0.099
39,"dotnumber","mediumSC","hard",0.585,1,1,-99,-0.099
39,"dotnumber","mediumSC","hard",0.384,1,0,-99,-0.099
39,"dotnumber","mediumSC","hard",0.736,1,0,-99,-0.099
39,"dotnumber","mediumSC","easy",0.485,1,0,-99,-0.099
39,"dotnumber","mediumSC","hard",0.435,1,0,-99,-0.099
39,"dotnumber","mediumSC","hard",0.352,1,0,-99,-0.099
39,"dotnumber","mediumSC","easy",0.552,1,1,-99,-0.099
39,"dotnumber","mediumSC","average",0.534,1,1,-99,-0.099
39,"dotnumber","mediumSC","easy",0.583,1,0,-99,-0.099
39,"dotnumber","mediumSC","hard",0.669,-1,1,-99,-0.099
39,"dotnumber","mediumSC","hard",0.635,1,1,-99,-0.099
39,"dotnumber","mediumSC","hard",0.835,1,1,-99,-0.099
39,"dotnumber","mediumSC","average",0.618,1,1,-99,-0.099
39,"dotnumber","mediumSC","average",0.851,1,1,-99,-0.099
39,"dotnumber","mediumSC","average",0.601,-1,1,-99,-0.099
39,"dotnumber","mediumSC","easy",0.551,1,1,-99,-0.099
39,"dotnumber","mediumSC","easy",0.535,-1,1,-99,-0.099
39,"dotnumber","mediumSC","easy",1.002,1,0,-99,-0.099
39,"dotnumber","mediumSC","hard",0.369,-1,0,-99,-0.099
39,"dotnumber","mediumSC","hard",0.769,1,0,-99,-0.099
39,"dotnumber","mediumSC","hard",0.468,1,1,-99,-0.099
39,"dotnumber","mediumSC","easy",0.519,1,0,-99,-0.099
39,"dotnumber","mediumSC","average",0.685,1,1,-99,-0.099
39,"dotnumber","mediumSC","average",0.435,1,1,-99,-0.099
39,"dotnumber","mediumSC","easy",0.635,-1,0,-99,-0.099
39,"dotnumber","mediumSC","hard",0.585,1,0,-99,-0.099
39,"dotnumber","mediumSC","hard",0.569,1,0,-99,-0.099
39,"dotnumber","mediumSC","hard",0.501,1,1,-99,-0.099
39,"dotnumber","mediumSC","hard",0.402,1,1,-99,-0.099
39,"dotnumber","mediumSC","average",0.435,1,0,-99,-0.099
39,"dotnumber","mediumSC","hard",0.534,1,1,-99,-0.099
39,"dotnumber","mediumSC","hard",0.401,-1,0,-99,-0.099
39,"dotnumber","mediumSC","hard",0.785,-1,1,-99,-0.099
39,"dotnumber","mediumSC","easy",0.551,-1,1,-99,-0.099
39,"dotnumber","mediumSC","average",0.401,1,1,-99,-0.099
39,"dotnumber","mediumSC","hard",0.351,1,1,-99,-0.099
39,"dotnumber","mediumSC","hard",0.285,-1,1,-99,-0.099
39,"dotnumber","mediumSC","hard",0.268,1,0,-99,-0.099
39,"dotnumber","mediumSC","average",0.369,1,1,-99,-0.099
39,"dotnumber","mediumSC","average",0.318,1,1,-99,-0.099
39,"dotnumber","mediumSC","easy",0.285,-1,1,-99,-0.099
39,"dotnumber","mediumSC","average",0.653,1,1,-99,-0.099
39,"dotnumber","mediumSC","average",0.318,-1,1,-99,-0.099
39,"dotnumber","mediumSC","easy",0.552,-1,1,-99,-0.099
39,"dotnumber","mediumSC","average",0.718,-1,1,-99,-0.099
39,"dotnumber","mediumSC","average",0.552,-1,1,-99,-0.099
39,"dotnumber","mediumSC","hard",0.468,1,0,-99,-0.099
39,"dotnumber","mediumSC","average",0.618,-1,1,-99,-0.099
39,"dotnumber","mediumSC","easy",0.584,1,1,-99,-0.099
39,"dotnumber","mediumSC","easy",0.485,-1,1,-99,-0.099
39,"dotnumber","mediumSC","easy",0.519,1,1,-99,-0.099
39,"dotnumber","mediumSC","easy",0.385,-1,1,-99,-0.099
39,"dotnumber","mediumSC","hard",0.419,-1,0,-99,-0.099
39,"dotnumber","mediumSC","easy",0.301,1,1,-99,-0.099
39,"dotnumber","mediumSC","hard",0.285,-1,0,-99,-0.099
39,"dotnumber","mediumSC","easy",0.35,1,0,-99,-0.099
39,"dotnumber","mediumSC","hard",0.435,1,0,-99,-0.099
39,"dotnumber","mediumSC","hard",0.335,1,0,-99,-0.099
39,"dotnumber","mediumSC","hard",0.368,1,1,-99,-0.099
39,"dotnumber","mediumSC","hard",0.469,1,0,-99,-0.099
39,"dotnumber","mediumSC","average",0.318,1,1,-99,-0.099
39,"dotnumber","mediumSC","hard",0.334,1,1,-99,-0.099
39,"dotnumber","mediumSC","hard",0.467,1,0,-99,-0.099
39,"dotnumber","mediumSC","average",0.318,1,1,-99,-0.099
39,"dotnumber","mediumSC","average",0.518,1,0,-99,-0.099
39,"dotnumber","mediumSC","average",0.402,1,0,-99,-0.099
39,"dotnumber","mediumSC","average",0.717,-1,0,-99,-0.099
39,"dotnumber","mediumSC","hard",0.335,1,1,-99,-0.099
39,"dotnumber","mediumSC","easy",0.368,1,1,-99,-0.099
39,"dotnumber","mediumSC","easy",0.385,1,1,-99,-0.099
39,"dotnumber","mediumSC","average",0.335,1,0,-99,-0.099
39,"dotnumber","mediumSC","average",0.352,1,0,-99,-0.099
39,"dotnumber","mediumSC","average",0.385,1,0,-99,-0.099
39,"dotnumber","mediumSC","easy",0.402,-1,0,-99,-0.099
39,"dotnumber","mediumSC","easy",0.518,1,0,-99,-0.099
39,"dotnumber","mediumSC","easy",0.502,-1,1,-99,-0.099
39,"dotnumber","mediumSC","average",0.318,1,1,-99,-0.099
39,"dotnumber","mediumSC","average",0.352,1,1,-99,-0.099
39,"dotnumber","mediumSC","easy",0.334,1,0,-99,-0.099
39,"dotnumber","mediumSC","average",0.318,1,0,-99,-0.099
39,"dotnumber","mediumSC","hard",0.301,1,0,-99,-0.099
39,"dotnumber","mediumSC","hard",0.334,1,0,-99,-0.099
39,"dotnumber","mediumSC","hard",0.401,1,1,-99,-0.099
39,"dotnumber","mediumSC","hard",0.368,1,1,-99,-0.099
39,"dotnumber","mediumSC","average",0.417,1,1,-99,-0.099
39,"dotnumber","mediumSC","average",0.401,1,1,-99,-0.099
40,"dotcolour","highSC","average",1.485,1,1,-99,-0.099
40,"dotcolour","highSC","easy",0.601,1,1,-99,-0.099
40,"dotcolour","highSC","easy",0.435,-1,1,-99,-0.099
40,"dotcolour","highSC","easy",0.503,-1,1,-99,-0.099
40,"dotcolour","highSC","easy",0.385,1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.468,-1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.769,-1,1,-99,-0.099
40,"dotcolour","highSC","easy",0.384,1,1,-99,-0.099
40,"dotcolour","highSC","average",0.518,1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.451,-1,0,-99,-0.099
40,"dotcolour","highSC","hard",0.534,-1,0,-99,-0.099
40,"dotcolour","highSC","average",0.668,-1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.635,1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.735,-1,1,-99,-0.099
40,"dotcolour","highSC","easy",0.369,1,1,-99,-0.099
40,"dotcolour","highSC","easy",0.417,-1,1,-99,-0.099
40,"dotcolour","highSC","average",0.385,-1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.519,-1,1,-99,-0.099
40,"dotcolour","highSC","easy",0.451,-1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.384,1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.417,-1,1,-99,-0.099
40,"dotcolour","highSC","average",0.335,1,1,-99,-0.099
40,"dotcolour","highSC","average",0.418,-1,0,-99,-0.099
40,"dotcolour","highSC","hard",0.453,-1,0,-99,-0.099
40,"dotcolour","highSC","easy",0.385,1,1,-99,-0.099
40,"dotcolour","highSC","average",0.467,-1,1,-99,-0.099
40,"dotcolour","highSC","average",0.585,1,1,-99,-0.099
40,"dotcolour","highSC","average",0.536,1,1,-99,-0.099
40,"dotcolour","highSC","easy",0.501,1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.601,1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.635,-1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.62,-1,0,-99,-0.099
40,"dotcolour","highSC","easy",0.501,-1,1,-99,-0.099
40,"dotcolour","highSC","average",0.669,1,1,-99,-0.099
40,"dotcolour","highSC","easy",0.435,-1,1,-99,-0.099
40,"dotcolour","highSC","easy",0.385,1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.485,1,1,-99,-0.099
40,"dotcolour","highSC","average",0.401,-1,1,-99,-0.099
40,"dotcolour","highSC","average",0.367,1,1,-99,-0.099
40,"dotcolour","highSC","average",0.402,-1,1,-99,-0.099
40,"dotcolour","highSC","easy",0.535,-1,1,-99,-0.099
40,"dotcolour","highSC","average",0.535,-1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.45,1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.502,-1,0,-99,-0.099
40,"dotcolour","highSC","average",0.485,-1,1,-99,-0.099
40,"dotcolour","highSC","average",0.368,1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.836,-1,0,-99,-0.099
40,"dotcolour","highSC","hard",0.718,-1,1,-99,-0.099
40,"dotcolour","highSC","average",0.618,-1,1,-99,-0.099
40,"dotcolour","highSC","average",0.384,1,1,-99,-0.099
40,"dotcolour","highSC","average",0.402,1,1,-99,-0.099
40,"dotcolour","highSC","average",0.501,-1,0,-99,-0.099
40,"dotcolour","highSC","hard",0.568,1,0,-99,-0.099
40,"dotcolour","highSC","easy",0.518,-1,1,-99,-0.099
40,"dotcolour","highSC","average",0.601,-1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.451,1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.568,1,0,-99,-0.099
40,"dotcolour","highSC","hard",0.468,-1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.634,1,1,-99,-0.099
40,"dotcolour","highSC","average",0.552,1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.502,1,1,-99,-0.099
40,"dotcolour","highSC","easy",0.419,-1,1,-99,-0.099
40,"dotcolour","highSC","easy",0.451,-1,1,-99,-0.099
40,"dotcolour","highSC","average",0.468,1,1,-99,-0.099
40,"dotcolour","highSC","easy",0.435,1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.384,1,1,-99,-0.099
40,"dotcolour","highSC","easy",0.434,-1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.435,1,1,-99,-0.099
40,"dotcolour","highSC","easy",0.685,-1,1,-99,-0.099
40,"dotcolour","highSC","easy",0.335,1,1,-99,-0.099
40,"dotcolour","highSC","average",0.452,1,1,-99,-0.099
40,"dotcolour","highSC","average",0.418,-1,1,-99,-0.099
40,"dotcolour","highSC","easy",0.352,1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.451,1,1,-99,-0.099
40,"dotcolour","highSC","easy",0.401,-1,1,-99,-0.099
40,"dotcolour","highSC","average",0.435,1,1,-99,-0.099
40,"dotcolour","highSC","easy",0.452,1,0,-99,-0.099
40,"dotcolour","highSC","average",0.402,1,1,-99,-0.099
40,"dotcolour","highSC","easy",0.485,-1,0,-99,-0.099
40,"dotcolour","highSC","hard",0.452,1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.568,1,0,-99,-0.099
40,"dotcolour","highSC","average",0.484,1,1,-99,-0.099
40,"dotcolour","highSC","easy",0.501,-1,1,-99,-0.099
40,"dotcolour","highSC","easy",0.368,1,1,-99,-0.099
40,"dotcolour","highSC","average",0.701,-1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.451,1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.452,1,0,-99,-0.099
40,"dotcolour","highSC","average",0.5,-1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.419,1,0,-99,-0.099
40,"dotcolour","highSC","average",0.585,-1,1,-99,-0.099
40,"dotcolour","highSC","easy",0.52,-1,1,-99,-0.099
40,"dotcolour","highSC","easy",0.435,-1,1,-99,-0.099
40,"dotcolour","highSC","average",0.419,1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.519,-1,1,-99,-0.099
40,"dotcolour","highSC","average",0.568,-1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.602,-1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.635,-1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.818,-1,1,-99,-0.099
40,"dotcolour","highSC","average",0.417,1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.603,1,1,-99,-0.099
40,"dotcolour","highSC","easy",0.601,1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.702,1,1,-99,-0.099
40,"dotcolour","highSC","average",0.468,1,1,-99,-0.099
40,"dotcolour","highSC","average",0.469,-1,1,-99,-0.099
40,"dotcolour","highSC","easy",0.368,1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.418,1,1,-99,-0.099
40,"dotcolour","highSC","average",0.468,-1,1,-99,-0.099
40,"dotcolour","highSC","easy",0.384,1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.601,1,0,-99,-0.099
40,"dotcolour","highSC","hard",0.419,1,1,-99,-0.099
40,"dotcolour","highSC","easy",0.368,-1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.335,1,0,-99,-0.099
40,"dotcolour","highSC","average",0.619,-1,1,-99,-0.099
40,"dotcolour","highSC","average",0.518,1,1,-99,-0.099
40,"dotcolour","highSC","easy",0.452,-1,1,-99,-0.099
40,"dotcolour","highSC","average",0.518,1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.568,1,1,-99,-0.099
40,"dotcolour","highSC","easy",0.518,-1,1,-99,-0.099
40,"dotcolour","highSC","hard",0.351,1,0,-99,-0.099
40,"dotcolour","highSC","average",0.451,-1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.417,1,1,-99,-0.099
40,"dotnumber","mediumSC","average",0.451,-1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.402,-1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.719,1,0,-99,-0.099
40,"dotnumber","mediumSC","average",0.519,-1,1,-99,-0.099
40,"dotnumber","mediumSC","average",0.402,1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.402,1,1,-99,-0.099
40,"dotnumber","mediumSC","hard",0.585,-1,0,-99,-0.099
40,"dotnumber","mediumSC","easy",0.402,1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.619,-1,1,-99,-0.099
40,"dotnumber","mediumSC","hard",0.418,1,1,-99,-0.099
40,"dotnumber","mediumSC","average",0.418,1,1,-99,-0.099
40,"dotnumber","mediumSC","average",0.468,-1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.335,1,1,-99,-0.099
40,"dotnumber","mediumSC","hard",0.368,1,0,-99,-0.099
40,"dotnumber","mediumSC","hard",0.384,1,0,-99,-0.099
40,"dotnumber","mediumSC","average",0.468,-1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.351,1,1,-99,-0.099
40,"dotnumber","mediumSC","average",0.385,1,1,-99,-0.099
40,"dotnumber","mediumSC","average",0.351,-1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.335,1,0,-99,-0.099
40,"dotnumber","mediumSC","average",0.435,1,1,-99,-0.099
40,"dotnumber","mediumSC","hard",0.684,-1,1,-99,-0.099
40,"dotnumber","mediumSC","hard",0.434,-1,0,-99,-0.099
40,"dotnumber","mediumSC","easy",0.319,1,1,-99,-0.099
40,"dotnumber","mediumSC","hard",0.451,-1,0,-99,-0.099
40,"dotnumber","mediumSC","hard",0.4,1,1,-99,-0.099
40,"dotnumber","mediumSC","hard",0.585,-1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.618,-1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.485,1,0,-99,-0.099
40,"dotnumber","mediumSC","easy",0.568,1,1,-99,-0.099
40,"dotnumber","mediumSC","hard",0.519,-1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.419,1,1,-99,-0.099
40,"dotnumber","mediumSC","hard",0.518,1,1,-99,-0.099
40,"dotnumber","mediumSC","hard",0.434,-1,1,-99,-0.099
40,"dotnumber","mediumSC","average",0.368,1,0,-99,-0.099
40,"dotnumber","mediumSC","hard",0.469,-1,1,-99,-0.099
40,"dotnumber","mediumSC","average",0.385,1,1,-99,-0.099
40,"dotnumber","mediumSC","hard",0.385,1,0,-99,-0.099
40,"dotnumber","mediumSC","hard",0.351,1,1,-99,-0.099
40,"dotnumber","mediumSC","average",0.368,1,1,-99,-0.099
40,"dotnumber","mediumSC","hard",0.335,1,1,-99,-0.099
40,"dotnumber","mediumSC","hard",0.601,-1,1,-99,-0.099
40,"dotnumber","mediumSC","average",0.551,-1,1,-99,-0.099
40,"dotnumber","mediumSC","average",0.319,1,0,-99,-0.099
40,"dotnumber","mediumSC","easy",0.385,1,1,-99,-0.099
40,"dotnumber","mediumSC","average",0.384,1,1,-99,-0.099
40,"dotnumber","mediumSC","hard",0.385,1,0,-99,-0.099
40,"dotnumber","mediumSC","easy",0.536,-1,1,-99,-0.099
40,"dotnumber","mediumSC","average",0.383,1,0,-99,-0.099
40,"dotnumber","mediumSC","easy",0.419,1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.436,-1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.536,-1,1,-99,-0.099
40,"dotnumber","mediumSC","hard",0.352,1,1,-99,-0.099
40,"dotnumber","mediumSC","average",0.435,1,1,-99,-0.099
40,"dotnumber","mediumSC","average",0.335,1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.335,1,1,-99,-0.099
40,"dotnumber","mediumSC","hard",0.835,1,0,-99,-0.099
40,"dotnumber","mediumSC","easy",0.451,1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.401,1,1,-99,-0.099
40,"dotnumber","mediumSC","average",0.418,-1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.335,1,0,-99,-0.099
40,"dotnumber","mediumSC","average",0.452,1,0,-99,-0.099
40,"dotnumber","mediumSC","hard",0.534,-1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.368,1,1,-99,-0.099
40,"dotnumber","mediumSC","hard",0.385,1,0,-99,-0.099
40,"dotnumber","mediumSC","hard",0.634,-1,1,-99,-0.099
40,"dotnumber","mediumSC","average",0.602,1,0,-99,-0.099
40,"dotnumber","mediumSC","easy",0.418,1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.334,1,1,-99,-0.099
40,"dotnumber","mediumSC","average",0.368,1,1,-99,-0.099
40,"dotnumber","mediumSC","average",0.618,-1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.351,1,0,-99,-0.099
40,"dotnumber","mediumSC","average",0.484,-1,1,-99,-0.099
40,"dotnumber","mediumSC","hard",0.535,1,1,-99,-0.099
40,"dotnumber","mediumSC","average",0.535,-1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.401,1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.385,1,1,-99,-0.099
40,"dotnumber","mediumSC","average",0.469,1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.435,1,1,-99,-0.099
40,"dotnumber","mediumSC","average",0.368,1,1,-99,-0.099
40,"dotnumber","mediumSC","average",0.468,-1,1,-99,-0.099
40,"dotnumber","mediumSC","hard",0.402,1,0,-99,-0.099
40,"dotnumber","mediumSC","easy",0.451,1,1,-99,-0.099
40,"dotnumber","mediumSC","average",0.618,1,1,-99,-0.099
40,"dotnumber","mediumSC","hard",0.718,1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.435,1,1,-99,-0.099
40,"dotnumber","mediumSC","hard",0.668,-1,1,-99,-0.099
40,"dotnumber","mediumSC","average",0.402,1,1,-99,-0.099
40,"dotnumber","mediumSC","hard",0.669,-1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.502,-1,1,-99,-0.099
40,"dotnumber","mediumSC","average",0.501,1,1,-99,-0.099
40,"dotnumber","mediumSC","hard",0.469,-1,1,-99,-0.099
40,"dotnumber","mediumSC","hard",0.636,-1,1,-99,-0.099
40,"dotnumber","mediumSC","average",0.469,1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.419,1,1,-99,-0.099
40,"dotnumber","mediumSC","hard",0.484,-1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.585,-1,1,-99,-0.099
40,"dotnumber","mediumSC","average",0.368,1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.451,-1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.419,1,1,-99,-0.099
40,"dotnumber","mediumSC","hard",0.701,1,0,-99,-0.099
40,"dotnumber","mediumSC","average",0.418,1,1,-99,-0.099
40,"dotnumber","mediumSC","hard",0.585,-1,1,-99,-0.099
40,"dotnumber","mediumSC","average",0.385,1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.401,1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.551,-1,1,-99,-0.099
40,"dotnumber","mediumSC","hard",0.452,1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.419,-1,1,-99,-0.099
40,"dotnumber","mediumSC","average",0.402,1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.351,1,1,-99,-0.099
40,"dotnumber","mediumSC","average",0.418,1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.368,1,1,-99,-0.099
40,"dotnumber","mediumSC","hard",0.568,1,0,-99,-0.099
40,"dotnumber","mediumSC","easy",0.352,-1,1,-99,-0.099
40,"dotnumber","mediumSC","easy",0.401,-1,1,-99,-0.099
40,"dotnumber","mediumSC","hard",0.334,1,1,-99,-0.099
40,"dotnumber","mediumSC","hard",0.434,1,0,-99,-0.099
40,"dotnumber","mediumSC","average",0.451,-1,1,-99,-0.099
40,"dotnumber","mediumSC","average",0.368,1,1,-99,-0.099
40,"xotask","lowSC","hard",1.703,1,0,-99,-0.099
40,"xotask","lowSC","easy",0.701,-1,1,-99,-0.099
40,"xotask","lowSC","average",0.801,1,1,-99,-0.099
40,"xotask","lowSC","hard",0.535,-1,1,-99,-0.099
40,"xotask","lowSC","hard",0.502,-1,1,-99,-0.099
40,"xotask","lowSC","average",0.635,-1,1,-99,-0.099
40,"xotask","lowSC","average",0.452,1,1,-99,-0.099
40,"xotask","lowSC","average",0.752,1,1,-99,-0.099
40,"xotask","lowSC","easy",0.552,-1,1,-99,-0.099
40,"xotask","lowSC","easy",0.501,-1,1,-99,-0.099
40,"xotask","lowSC","average",0.485,-1,0,-99,-0.099
40,"xotask","lowSC","average",0.552,-1,1,-99,-0.099
40,"xotask","lowSC","average",0.802,-1,0,-99,-0.099
40,"xotask","lowSC","easy",0.519,-1,1,-99,-0.099
40,"xotask","lowSC","easy",0.434,-1,1,-99,-0.099
40,"xotask","lowSC","average",0.418,-1,1,-99,-0.099
40,"xotask","lowSC","easy",0.351,1,1,-99,-0.099
40,"xotask","lowSC","easy",0.401,1,1,-99,-0.099
40,"xotask","lowSC","hard",0.435,1,0,-99,-0.099
40,"xotask","lowSC","average",0.685,-1,0,-99,-0.099
40,"xotask","lowSC","easy",0.468,-1,1,-99,-0.099
40,"xotask","lowSC","hard",0.401,-1,1,-99,-0.099
40,"xotask","lowSC","hard",0.451,-1,0,-99,-0.099
40,"xotask","lowSC","easy",0.535,-1,0,-99,-0.099
40,"xotask","lowSC","average",0.518,1,1,-99,-0.099
40,"xotask","lowSC","average",0.45,-1,1,-99,-0.099
40,"xotask","lowSC","hard",0.434,-1,1,-99,-0.099
40,"xotask","lowSC","hard",0.452,-1,0,-99,-0.099
40,"xotask","lowSC","average",0.402,-1,0,-99,-0.099
40,"xotask","lowSC","hard",0.484,1,1,-99,-0.099
40,"xotask","lowSC","average",0.501,-1,0,-99,-0.099
40,"xotask","lowSC","easy",0.502,-1,0,-99,-0.099
40,"xotask","lowSC","average",0.617,1,1,-99,-0.099
40,"xotask","lowSC","easy",0.835,1,1,-99,-0.099
40,"xotask","lowSC","easy",0.434,-1,1,-99,-0.099
40,"xotask","lowSC","easy",0.419,-1,0,-99,-0.099
40,"xotask","lowSC","easy",0.585,-1,1,-99,-0.099
40,"xotask","lowSC","average",0.418,-1,1,-99,-0.099
40,"xotask","lowSC","hard",0.335,1,1,-99,-0.099
40,"xotask","lowSC","average",0.502,1,0,-99,-0.099
40,"xotask","lowSC","hard",0.552,1,1,-99,-0.099
40,"xotask","lowSC","hard",0.518,-1,1,-99,-0.099
40,"xotask","lowSC","hard",0.669,-1,1,-99,-0.099
40,"xotask","lowSC","easy",0.701,-1,1,-99,-0.099
40,"xotask","lowSC","easy",0.453,1,1,-99,-0.099
40,"xotask","lowSC","average",0.435,-1,1,-99,-0.099
40,"xotask","lowSC","easy",0.519,-1,1,-99,-0.099
40,"xotask","lowSC","hard",0.401,-1,0,-99,-0.099
40,"xotask","lowSC","average",0.769,-1,1,-99,-0.099
40,"xotask","lowSC","average",0.568,-1,1,-99,-0.099
40,"xotask","lowSC","hard",0.517,-1,1,-99,-0.099
40,"xotask","lowSC","easy",0.568,-1,1,-99,-0.099
40,"xotask","lowSC","hard",0.434,1,0,-99,-0.099
40,"xotask","lowSC","easy",0.535,1,1,-99,-0.099
40,"xotask","lowSC","easy",0.469,1,1,-99,-0.099
40,"xotask","lowSC","average",0.402,1,1,-99,-0.099
40,"xotask","lowSC","easy",0.417,-1,1,-99,-0.099
40,"xotask","lowSC","easy",0.469,-1,1,-99,-0.099
40,"xotask","lowSC","average",0.418,1,1,-99,-0.099
40,"xotask","lowSC","average",0.701,-1,0,-99,-0.099
