"sub","task","traindiffcond","coh","rt","resp","cor","cj","RTconf","block"
23,"dotcolour","easy","average",0.952,1,0,4,0.294,6
23,"dotcolour","easy","hard",1.369,-1,0,5,0.526,6
23,"dotcolour","easy","easy",0.869,1,1,6,0.064,6
23,"dotcolour","easy","average",0.919,1,1,6,0.26,6
23,"dotcolour","easy","average",0.819,-1,1,5,0.419,6
23,"dotcolour","easy","average",1.169,-1,1,5,0.733,6
23,"dotcolour","easy","hard",0.736,1,1,6,0.348,6
23,"dotcolour","easy","hard",0.986,-1,0,6,0.273,6
23,"dotcolour","easy","hard",0.751,1,1,5,0.322,6
23,"dotcolour","easy","easy",0.719,1,1,6,0.244,6
23,"dotcolour","easy","average",0.635,-1,1,6,0.347,6
23,"dotcolour","easy","average",0.702,1,1,6,0.508,6
23,"dotcolour","easy","hard",1.086,-1,1,5,0.022,6
23,"dotcolour","easy","average",0.786,1,0,5,0.432,6
23,"dotcolour","easy","easy",0.885,-1,1,6,0.246,6
23,"dotcolour","easy","average",0.836,1,1,6,0.933,6
23,"dotcolour","easy","hard",1.087,-1,0,4,0.222,6
23,"dotcolour","easy","hard",1.753,-1,0,4,0.456,6
23,"dotcolour","easy","easy",0.702,-1,1,6,0.372,6
23,"dotcolour","easy","hard",0.669,1,0,5,0.051,7
23,"dotcolour","easy","easy",0.667,-1,1,6,0.209,7
23,"dotcolour","easy","easy",0.818,1,1,6,0.21,7
23,"dotcolour","easy","average",0.802,1,1,6,0.341,7
23,"dotcolour","easy","average",0.835,-1,1,5,0.176,7
23,"dotcolour","easy","hard",0.601,1,0,5,0.124,7
23,"dotcolour","easy","average",1.37,-1,1,5,0.026,7
23,"dotcolour","easy","easy",1.202,1,1,6,0.132,7
23,"dotcolour","easy","hard",1.086,-1,0,5,0.461,7
23,"dotcolour","easy","hard",0.618,1,1,6,0.637,7
23,"dotcolour","easy","average",1.302,-1,1,4,0.265,7
23,"dotcolour","easy","hard",0.918,1,0,5,0.259,7
23,"dotcolour","easy","easy",0.801,1,1,6,0.211,7
23,"dotcolour","easy","easy",0.534,-1,1,6,0.529,7
23,"dotcolour","easy","easy",0.869,-1,1,6,0.547,7
23,"dotcolour","easy","average",2.237,1,1,6,0.268,7
23,"dotcolour","easy","average",1.336,1,1,6,0.327,7
23,"dotcolour","easy","hard",1.703,1,0,5,0.047,7
23,"dotcolour","easy","average",1.052,1,1,5,0.381,7
23,"dotcolour","easy","average",0.903,1,1,5,0.548,7
23,"dotcolour","easy","hard",2.738,-1,0,3,0.36,7
23,"dotcolour","easy","hard",0.736,1,1,6,0.519,7
23,"dotcolour","easy","easy",0.619,-1,1,6,0.18,7
23,"dotcolour","easy","easy",0.701,-1,1,6,0.267,7
23,"dotcolour","easy","average",1.069,-1,1,6,0.304,7
23,"dotcolour","easy","average",0.802,1,1,6,0.558,7
23,"dotcolour","easy","easy",1.769,-1,1,6,2.026,7
23,"dotcolour","easy","hard",0.669,1,1,6,0.359,7
23,"dotcolour","easy","average",1.47,-1,1,5,0.296,7
23,"dotcolour","easy","easy",0.835,-1,1,6,0.31,7
23,"dotcolour","easy","hard",0.702,1,1,6,0.312,7
23,"dotcolour","easy","average",1.386,-1,1,6,1.102,7
23,"dotcolour","easy","easy",0.685,1,1,6,0.384,7
23,"dotcolour","easy","hard",1.921,-1,0,5,0.285,7
23,"dotcolour","easy","easy",0.535,1,1,6,0.407,7
23,"dotcolour","easy","easy",0.619,-1,1,6,0.377,7
23,"dotcolour","easy","hard",0.484,1,0,6,0.273,7
23,"dotcolour","easy","easy",0.618,1,1,6,0.569,7
23,"dotcolour","easy","average",0.619,-1,0,6,0.243,7
23,"dotcolour","easy","hard",1.286,-1,1,4,0.88,7
23,"dotcolour","easy","average",0.836,-1,1,6,0.246,7
23,"dotcolour","easy","hard",1.786,1,0,3,0.239,7
23,"dotcolour","easy","average",1.837,1,0,4,0.085,7
23,"dotcolour","easy","hard",1.169,1,1,4,0.189,7
23,"dotcolour","easy","hard",1.319,1,1,5,0.186,7
23,"dotcolour","easy","hard",0.902,-1,1,4,0.249,7
23,"dotcolour","easy","easy",1.085,-1,1,6,0.494,7
23,"dotcolour","easy","easy",0.819,1,1,6,0.276,7
23,"dotcolour","easy","average",0.969,1,1,5,0.253,7
23,"dotcolour","easy","hard",0.768,1,0,5,0.382,7
23,"dotcolour","easy","hard",1.368,1,1,2,1.522,7
23,"dotcolour","easy","hard",1.386,-1,1,5,0.278,7
23,"dotcolour","easy","hard",2.604,1,0,4,0.252,7
23,"dotcolour","easy","hard",1.537,1,1,4,0.462,7
23,"dotcolour","easy","easy",0.735,-1,1,6,0.377,7
23,"dotcolour","easy","average",1.285,1,1,5,0.416,7
23,"dotcolour","easy","average",1.32,-1,1,6,0.501,7
23,"dotcolour","easy","easy",0.668,1,1,6,0.256,7
23,"dotcolour","easy","average",1.353,1,1,5,0.346,7
23,"dotcolour","easy","easy",0.668,1,1,6,0.3,7
23,"dotcolour","easy","average",0.82,-1,1,5,0.073,7
23,"dotcolour","easy","average",1.336,1,1,5,0.396,7
23,"dotcolour","easy","easy",0.685,1,1,6,0.267,7
23,"dotcolour","easy","easy",0.653,-1,1,6,0.321,7
23,"dotcolour","easy","hard",0.784,1,0,5,0.511,7
23,"dotcolour","easy","average",0.603,1,1,6,0.285,7
23,"dotcolour","easy","average",0.685,-1,1,5,0.337,7
23,"dotcolour","easy","easy",0.652,-1,1,6,0.292,7
23,"dotcolour","easy","easy",0.636,1,1,6,0.457,7
23,"dotcolour","easy","average",0.652,-1,1,6,0.296,7
23,"dotcolour","easy","hard",0.652,1,1,5,0.717,7
23,"dotcolour","easy","easy",0.601,1,1,6,0.274,7
24,"xotask","average","hard",2.169,1,1,5,3.185,5
24,"xotask","average","hard",1.869,1,0,4,1.31,5
24,"xotask","average","hard",1.502,1,1,5,0.647,5
24,"xotask","average","average",1.22,1,1,5,0.71,5
24,"xotask","average","hard",1.37,-1,0,2,0.958,5
24,"xotask","average","average",1.087,1,1,5,1.046,5
24,"xotask","average","easy",1.386,1,1,5,0.526,5
24,"xotask","average","easy",0.835,1,1,5,0.722,5
24,"xotask","average","easy",0.767,1,1,5,0.513,5
24,"xotask","average","hard",0.936,1,1,5,0.369,5
24,"xotask","average","hard",1.019,1,0,5,0.276,5
24,"xotask","average","average",1.27,-1,1,4,0.4,5
24,"xotask","average","easy",0.903,1,1,5,0.311,5
24,"xotask","average","average",1.003,1,1,5,0.333,5
24,"xotask","average","average",0.836,-1,1,4,0.329,5
24,"xotask","average","average",0.752,-1,1,5,0.584,5
24,"xotask","average","average",0.853,1,1,4,0.473,5
24,"xotask","average","easy",1.185,-1,1,5,0.497,5
24,"xotask","average","average",0.869,-1,1,5,0.308,5
24,"xotask","average","average",0.885,1,1,5,0.319,5
24,"xotask","average","hard",1.469,1,1,2,0.418,5
24,"xotask","average","hard",1.035,-1,1,4,0.274,5
24,"xotask","average","average",1.119,1,1,4,0.309,5
24,"xotask","average","hard",1.235,1,1,2,0.482,5
24,"xotask","average","hard",1.153,1,1,4,0.362,5
24,"xotask","average","easy",0.869,1,1,5,0.42,5
24,"xotask","average","easy",1.118,-1,1,6,1.424,5
24,"xotask","average","average",1.036,1,1,6,0.472,5
24,"xotask","average","hard",0.801,1,0,6,0.495,5
24,"xotask","average","easy",0.852,1,1,6,0.372,5
24,"xotask","average","average",1.586,1,0,4,0.4,5
24,"xotask","average","hard",1.219,1,0,5,0.281,5
24,"xotask","average","average",1.771,-1,1,2,0.321,5
24,"xotask","average","hard",1.436,1,0,4,0.292,5
24,"xotask","average","hard",0.935,1,1,5,0.302,5
24,"xotask","average","easy",0.952,1,1,6,0.359,5
24,"xotask","average","easy",0.886,-1,1,6,0.304,5
24,"xotask","average","hard",1.136,1,1,4,0.273,5
24,"xotask","average","average",0.951,1,1,3,0.378,5
24,"xotask","average","easy",0.936,-1,1,6,0.416,5
24,"xotask","average","easy",0.851,-1,1,6,0.311,5
24,"xotask","average","easy",0.902,-1,1,6,0.642,5
24,"xotask","average","easy",0.852,1,1,6,0.305,5
24,"xotask","average","easy",0.719,1,1,6,0.371,5
24,"xotask","average","average",1.786,1,1,4,0.566,5
24,"xotask","average","easy",0.768,1,1,6,0.267,5
24,"xotask","average","easy",0.769,-1,1,5,0.428,5
24,"xotask","average","hard",0.769,1,0,4,0.263,5
24,"xotask","average","easy",0.685,-1,1,5,0.284,5
24,"xotask","average","easy",0.652,-1,1,6,0.273,5
24,"xotask","average","average",0.652,1,0,5,0.375,5
24,"xotask","average","hard",0.735,-1,1,6,0.245,5
24,"xotask","average","average",0.601,1,1,5,0.094,5
24,"xotask","average","average",1.035,1,1,4,0.075,5
24,"xotask","average","hard",0.735,1,1,4,0.182,5
24,"xotask","average","hard",0.902,1,1,5,0.262,5
24,"xotask","average","hard",0.835,-1,1,5,0.276,5
24,"xotask","average","hard",0.501,1,0,3,0.256,5
24,"xotask","average","hard",0.751,1,1,5,0.659,5
24,"xotask","average","easy",1.185,1,1,6,0.355,5
24,"xotask","average","average",1.585,1,0,4,0.335,5
24,"xotask","average","average",1.903,1,0,3,0.32,5
24,"xotask","average","average",0.969,1,1,5,0.631,5
24,"xotask","average","average",1.27,-1,1,4,0.228,5
24,"xotask","average","easy",0.585,1,1,6,0.238,5
24,"xotask","average","easy",0.702,1,0,1,3.092,5
24,"xotask","average","hard",1.419,1,0,1,0.247,5
24,"xotask","average","average",0.851,-1,1,5,0.166,5
24,"xotask","average","easy",0.92,1,0,2,0.453,5
24,"xotask","average","easy",0.852,-1,1,5,0.283,5
24,"xotask","average","hard",0.885,1,0,4,0.247,5
24,"xotask","average","average",0.968,-1,1,5,0.257,5
24,"xotask","average","hard",1.252,1,1,5,0.632,6
24,"xotask","average","easy",0.602,-1,1,5,0.177,6
24,"xotask","average","hard",0.735,1,1,5,0.216,6
24,"xotask","average","average",0.502,-1,1,4,0.405,6
24,"xotask","average","easy",0.803,1,1,6,0.256,6
24,"xotask","average","hard",0.835,-1,1,5,0.271,6
24,"xotask","average","easy",0.635,1,1,5,0.342,6
24,"xotask","average","easy",0.635,-1,1,5,0.266,6
24,"xotask","average","hard",0.669,1,1,5,0.255,6
24,"xotask","average","easy",0.535,-1,1,5,0.218,6
24,"xotask","average","average",0.902,1,0,4,0.248,6
24,"xotask","average","hard",0.685,-1,1,5,0.254,6
24,"xotask","average","average",0.718,-1,1,5,0.225,6
24,"xotask","average","average",0.602,1,1,5,0.347,6
24,"xotask","average","easy",0.652,-1,1,6,1.486,6
24,"xotask","average","hard",3.003,1,0,2,0.37,6
24,"xotask","average","hard",0.719,1,0,5,0.242,6
24,"xotask","average","hard",0.652,-1,1,4,0.169,6
24,"xotask","average","easy",0.603,1,1,6,1.653,6
24,"xotask","average","hard",1.585,-1,1,4,0.236,6
24,"xotask","average","easy",1.252,-1,1,6,0.523,6
24,"xotask","average","hard",0.819,1,1,5,0.208,6
24,"xotask","average","average",0.718,-1,1,5,0.406,6
24,"xotask","average","average",0.685,1,0,3,0.213,6
24,"xotask","average","hard",1.302,-1,0,4,0.258,6
24,"xotask","average","easy",0.769,-1,1,6,0.276,6
24,"xotask","average","hard",1.569,1,1,4,0.277,6
24,"xotask","average","easy",0.668,1,1,6,0.026,6
24,"xotask","average","easy",0.785,1,1,5,0.293,6
24,"xotask","average","average",0.567,1,1,5,0.269,6
24,"xotask","average","easy",0.618,1,1,5,0.213,6
24,"xotask","average","easy",1.335,-1,1,6,0.257,6
24,"xotask","average","average",0.685,1,0,4,0.422,6
24,"xotask","average","easy",0.686,1,1,6,1.893,6
24,"xotask","average","easy",0.835,-1,1,6,0.193,6
24,"xotask","average","hard",1.453,-1,1,3,0.282,6
24,"xotask","average","hard",1.403,1,0,4,0.241,6
24,"xotask","average","average",1.22,-1,1,4,0.289,6
24,"xotask","average","hard",0.635,1,0,3,0.198,6
24,"xotask","average","hard",0.869,-1,0,3,0.246,6
24,"xotask","average","hard",0.735,1,1,4,0.25,6
24,"xotask","average","average",0.668,-1,1,5,0.24,6
24,"xotask","average","average",0.603,1,0,1,1.049,6
24,"xotask","average","hard",0.885,-1,1,5,0.341,6
24,"xotask","average","easy",0.835,1,1,6,0.273,6
24,"xotask","average","average",0.619,1,1,6,0.28,6
24,"xotask","average","average",0.735,-1,0,1,0.298,6
24,"xotask","average","average",1.836,-1,1,5,0.462,6
24,"xotask","average","hard",1.77,-1,1,4,0.239,6
24,"xotask","average","hard",0.968,1,1,4,0.233,6
24,"xotask","average","easy",1.135,-1,1,5,0.333,6
24,"xotask","average","average",0.919,1,1,5,9.045,6
24,"xotask","average","average",0.835,1,1,5,0.381,6
24,"xotask","average","average",0.984,-1,0,4,0.193,6
24,"xotask","average","easy",0.752,1,1,6,0.342,6
24,"xotask","average","average",1.052,1,0,3,0.473,6
24,"xotask","average","hard",0.786,1,1,5,0.305,6
24,"xotask","average","average",2.686,1,1,3,0.29,6
24,"xotask","average","hard",1.819,1,1,3,0.216,6
24,"xotask","average","hard",0.985,1,1,6,0.306,6
24,"xotask","average","average",0.718,-1,0,1,0.308,6
24,"xotask","average","easy",1.402,-1,1,4,0.266,6
24,"xotask","average","average",0.852,-1,1,4,0.184,6
24,"xotask","average","average",0.684,1,1,4,0.272,6
24,"xotask","average","hard",0.685,-1,1,1,0.341,6
24,"xotask","average","easy",0.835,-1,1,5,0.464,6
24,"xotask","average","easy",0.785,1,1,6,0.36,6
24,"xotask","average","easy",0.885,1,1,6,0.305,6
24,"xotask","average","average",0.717,1,1,6,0.323,6
24,"xotask","average","easy",0.502,1,1,6,0.749,6
24,"xotask","average","easy",0.619,-1,1,6,0.257,6
24,"xotask","average","easy",1.52,1,1,6,0.356,7
24,"xotask","average","hard",0.852,-1,0,4,0.19,7
24,"xotask","average","average",0.986,-1,1,4,0.33,7
24,"xotask","average","average",0.652,1,1,4,0.269,7
24,"xotask","average","hard",0.802,-1,1,4,0.109,7
24,"xotask","average","average",0.518,1,1,4,0.335,7
24,"xotask","average","average",0.569,1,1,4,0.23,7
24,"xotask","average","average",0.836,1,1,5,0.198,7
24,"xotask","average","easy",0.685,-1,1,5,0.253,7
24,"xotask","average","average",0.619,1,0,3,0.181,7
24,"xotask","average","easy",0.601,1,1,5,1.136,7
24,"xotask","average","average",4.088,1,1,5,0.391,7
24,"xotask","average","easy",2.637,1,1,5,0.807,7
24,"xotask","average","hard",1.302,-1,1,4,0.156,7
24,"xotask","average","average",0.869,1,1,5,0.382,7
24,"xotask","average","hard",0.934,1,1,5,0.276,7
24,"xotask","average","average",1.369,1,1,2,0.14,7
24,"xotask","average","easy",0.819,-1,1,6,0.289,7
24,"xotask","average","average",0.735,1,0,5,0.211,7
24,"xotask","average","hard",1.386,-1,0,4,0.238,7
24,"xotask","average","average",0.802,1,1,4,0.063,7
24,"xotask","average","easy",0.785,-1,1,5,0.232,7
24,"xotask","average","average",1.203,-1,1,5,0.2,7
24,"xotask","average","average",0.785,1,1,5,0.539,7
24,"xotask","average","average",0.686,-1,1,5,0.245,7
24,"xotask","average","easy",0.602,-1,1,6,0.302,7
24,"xotask","average","easy",0.651,1,1,6,0.275,7
24,"xotask","average","easy",0.635,-1,1,6,0.249,7
24,"xotask","average","hard",0.636,-1,1,6,0.097,7
24,"xotask","average","easy",0.835,1,1,6,0.262,7
24,"xotask","average","hard",1.569,1,0,5,0.214,7
24,"xotask","average","hard",0.968,1,0,4,0.306,7
24,"xotask","average","easy",0.584,1,1,6,0.217,7
24,"xotask","average","hard",1.269,-1,1,4,0.407,7
24,"xotask","average","average",1.77,1,0,2,0.346,7
24,"xotask","average","hard",1.537,-1,0,5,1.225,7
24,"xotask","average","hard",0.601,1,1,5,0.554,7
24,"xotask","average","average",1.002,-1,1,4,0.262,7
24,"xotask","average","hard",0.885,1,1,4,0.387,7
24,"xotask","average","hard",0.652,1,1,4,0.228,7
24,"xotask","average","hard",0.752,1,0,4,0.792,7
24,"xotask","average","hard",0.985,-1,0,4,0.251,7
24,"xotask","average","easy",0.719,1,1,6,0.031,7
24,"xotask","average","average",0.852,-1,0,5,0.31,7
24,"xotask","average","easy",0.953,-1,1,5,1.247,7
24,"xotask","average","average",0.936,1,1,5,0.321,7
24,"xotask","average","average",1.084,-1,1,5,1.715,7
24,"xotask","average","hard",0.869,1,1,5,0.117,7
24,"xotask","average","hard",0.652,1,1,5,0.257,7
24,"xotask","average","easy",0.652,1,1,6,0.327,7
24,"xotask","average","easy",0.802,1,1,5,0.661,7
24,"xotask","average","average",1.819,1,0,4,0.524,7
24,"xotask","average","easy",0.818,-1,1,5,0.257,7
24,"xotask","average","easy",1.052,1,1,5,0.327,7
24,"xotask","average","hard",1.302,1,1,5,0.257,7
24,"xotask","average","hard",0.886,1,0,5,0.574,7
24,"xotask","average","hard",0.818,-1,1,5,0.48,7
24,"xotask","average","easy",0.702,1,1,5,0.267,7
24,"xotask","average","average",0.818,-1,1,5,0.283,7
24,"xotask","average","hard",1.002,-1,0,5,0.418,7
24,"xotask","average","easy",1.387,-1,1,4,0.356,7
24,"xotask","average","hard",0.952,1,0,5,0.538,7
24,"xotask","average","easy",1.101,-1,1,4,0.259,7
24,"xotask","average","average",0.934,1,0,5,0.67,7
24,"xotask","average","easy",0.652,-1,1,6,0.307,7
24,"xotask","average","hard",1.036,1,0,3,0.264,7
24,"xotask","average","hard",0.785,-1,1,5,0.361,7
24,"xotask","average","easy",0.952,-1,1,5,0.239,7
24,"xotask","average","easy",0.768,1,1,6,0.226,7
24,"xotask","average","average",0.852,1,1,5,0.257,7
24,"xotask","average","easy",2.788,-1,1,5,0.465,7
24,"xotask","average","average",1.169,-1,1,4,4.506,7
24,"dotcolour","hard","hard",0.802,1,1,4,0.308,5
24,"dotcolour","hard","hard",0.685,1,1,4,0.215,5
24,"dotcolour","hard","hard",0.719,-1,1,4,0.172,5
24,"dotcolour","hard","hard",1.053,1,0,3,0.294,5
24,"dotcolour","hard","average",0.702,-1,1,4,0.217,5
24,"dotcolour","hard","hard",0.618,-1,1,4,0.179,5
24,"dotcolour","hard","average",0.551,1,1,4,0.337,5
24,"dotcolour","hard","hard",0.519,-1,1,4,0.217,5
24,"dotcolour","hard","average",0.535,1,1,4,0.214,5
24,"dotcolour","hard","hard",0.502,1,0,3,0.212,5
24,"dotcolour","hard","easy",0.434,-1,1,6,0.198,5
24,"dotcolour","hard","hard",0.836,1,1,3,0.247,5
24,"dotcolour","hard","average",0.451,-1,0,2,0.294,5
24,"dotcolour","hard","hard",1.069,-1,0,4,0.186,5
24,"dotcolour","hard","average",0.619,1,1,4,0.245,5
24,"dotcolour","hard","easy",0.635,-1,1,4,0.189,5
24,"dotcolour","hard","average",0.519,1,1,5,0.108,5
24,"dotcolour","hard","average",0.569,-1,1,5,0.172,5
24,"dotcolour","hard","average",0.585,-1,1,5,0.249,5
24,"dotcolour","hard","hard",0.535,1,1,5,0.26,5
24,"dotcolour","hard","hard",0.585,-1,1,5,0.126,5
24,"dotcolour","hard","easy",0.618,1,1,6,0.283,5
24,"dotcolour","hard","hard",0.685,1,1,4,0.191,5
24,"dotcolour","hard","average",0.569,-1,1,4,0.188,5
24,"dotcolour","hard","easy",0.602,-1,1,6,0.311,5
24,"dotcolour","hard","hard",0.551,1,1,4,0.32,5
24,"dotcolour","hard","easy",0.518,1,1,5,0.233,5
24,"dotcolour","hard","easy",0.785,1,1,4,0.267,5
24,"dotcolour","hard","average",0.419,-1,1,4,0.347,5
24,"dotcolour","hard","easy",0.602,-1,1,6,0.047,5
24,"dotcolour","hard","average",0.501,-1,1,5,0.196,5
24,"dotcolour","hard","average",0.635,1,1,5,0.302,5
24,"dotcolour","hard","easy",1.636,-1,1,3,0.203,5
24,"dotcolour","hard","easy",0.568,-1,1,6,0.246,5
24,"dotcolour","hard","easy",0.568,1,1,5,1.857,5
24,"dotcolour","hard","average",0.718,1,1,5,0.339,5
24,"dotcolour","hard","easy",0.468,-1,1,5,0.302,5
24,"dotcolour","hard","average",0.452,-1,1,5,0.251,5
24,"dotcolour","hard","hard",0.634,1,0,3,0.258,5
24,"dotcolour","hard","easy",0.685,-1,1,5,0.328,5
24,"dotcolour","hard","easy",0.551,-1,1,5,0.127,5
24,"dotcolour","hard","easy",0.434,1,1,5,0.26,5
24,"dotcolour","hard","easy",0.969,-1,1,5,0.254,5
24,"dotcolour","hard","easy",0.636,1,1,5,0.341,5
24,"dotcolour","hard","hard",0.701,1,1,5,0.326,5
24,"dotcolour","hard","average",0.635,1,1,5,0.203,5
24,"dotcolour","hard","hard",0.568,1,1,4,0.087,5
24,"dotcolour","hard","hard",0.501,1,1,3,0.299,5
24,"dotcolour","hard","easy",1.102,-1,1,5,0.317,5
24,"dotcolour","hard","easy",0.501,1,1,5,0.295,5
24,"dotcolour","hard","hard",0.802,1,0,5,0.246,5
24,"dotcolour","hard","average",1.403,1,1,3,1.71,5
24,"dotcolour","hard","average",0.785,-1,1,5,0.036,5
24,"dotcolour","hard","easy",0.551,1,1,5,0.296,5
24,"dotcolour","hard","easy",0.435,1,1,5,0.07,5
24,"dotcolour","hard","average",0.684,-1,1,5,0.243,5
24,"dotcolour","hard","easy",0.535,1,1,4,0.031,5
24,"dotcolour","hard","average",1.035,1,1,4,0.223,5
24,"dotcolour","hard","average",0.468,-1,1,4,0.286,5
24,"dotcolour","hard","easy",0.502,1,0,2,0.841,5
24,"dotcolour","hard","average",0.785,-1,1,4,0.259,5
24,"dotcolour","hard","hard",0.936,1,0,4,0.382,5
24,"dotcolour","hard","hard",0.885,1,0,4,0.262,5
24,"dotcolour","hard","hard",0.802,1,1,4,0.374,5
24,"dotcolour","hard","average",0.935,-1,0,5,0.253,5
24,"dotcolour","hard","hard",0.535,-1,0,4,0.344,5
24,"dotcolour","hard","average",0.684,1,1,4,0.33,5
24,"dotcolour","hard","average",0.569,-1,1,4,0.256,5
24,"dotcolour","hard","easy",0.567,1,1,4,0.25,5
24,"dotcolour","hard","hard",0.835,-1,1,4,0.25,5
24,"dotcolour","hard","hard",0.702,-1,1,5,0.222,5
24,"dotcolour","hard","easy",0.519,1,1,5,0.268,5
24,"dotcolour","hard","hard",1.086,-1,1,5,0.35,6
24,"dotcolour","hard","hard",0.718,1,0,5,0.238,6
24,"dotcolour","hard","easy",0.618,1,1,5,0.214,6
24,"dotcolour","hard","easy",0.484,-1,1,5,0.245,6
24,"dotcolour","hard","average",0.485,-1,1,5,0.228,6
24,"dotcolour","hard","average",0.601,-1,1,5,0.286,6
24,"dotcolour","hard","average",0.685,-1,1,5,0.306,6
24,"dotcolour","hard","hard",0.869,1,1,5,0.093,6
24,"dotcolour","hard","average",0.986,-1,0,3,0.653,6
24,"dotcolour","hard","easy",0.552,-1,1,5,0.232,6
24,"dotcolour","hard","easy",0.585,1,1,5,0.593,6
24,"dotcolour","hard","hard",0.769,-1,0,4,0.342,6
24,"dotcolour","hard","hard",0.585,-1,1,4,0.236,6
24,"dotcolour","hard","average",0.435,1,1,3,0.284,6
24,"dotcolour","hard","average",0.368,-1,0,5,0.189,6
24,"dotcolour","hard","easy",0.518,-1,1,6,0.353,6
24,"dotcolour","hard","average",0.668,1,1,4,0.307,6
24,"dotcolour","hard","easy",0.618,1,1,5,0.185,6
24,"dotcolour","hard","average",1.403,1,0,3,0.532,6
24,"dotcolour","hard","hard",0.719,1,0,5,3.02,6
24,"dotcolour","hard","average",1.336,1,0,4,0.87,6
24,"dotcolour","hard","easy",0.869,1,1,5,1.418,6
24,"dotcolour","hard","hard",0.868,-1,1,4,0.584,6
24,"dotcolour","hard","easy",0.519,1,1,5,0.279,6
24,"dotcolour","hard","hard",0.569,-1,0,2,0.256,6
24,"dotcolour","hard","average",1.002,-1,1,4,0.265,6
24,"dotcolour","hard","hard",0.852,-1,1,4,0.246,6
24,"dotcolour","hard","hard",0.635,-1,1,4,0.238,6
24,"dotcolour","hard","easy",1.102,-1,1,5,0.243,6
24,"dotcolour","hard","hard",1.353,1,1,4,0.285,6
24,"dotcolour","hard","hard",0.735,1,1,3,0.367,6
24,"dotcolour","hard","average",1.402,-1,1,3,1.443,6
24,"dotcolour","hard","easy",0.718,1,1,5,0.23,6
24,"dotcolour","hard","easy",0.551,1,1,5,0.242,6
24,"dotcolour","hard","hard",1.035,1,1,5,0.249,6
24,"dotcolour","hard","easy",1.002,-1,1,5,0.546,6
24,"dotcolour","hard","easy",0.984,-1,1,5,0.303,6
24,"dotcolour","hard","average",0.569,1,1,5,0.183,6
24,"dotcolour","hard","hard",0.567,1,1,4,0.244,6
24,"dotcolour","hard","average",0.768,1,0,5,0.215,6
24,"dotcolour","hard","average",0.834,1,1,4,0.215,6
24,"dotcolour","hard","easy",0.836,-1,1,4,0.183,6
24,"dotcolour","hard","easy",0.885,-1,1,5,0.423,6
24,"dotcolour","hard","easy",0.585,-1,1,5,0.474,6
24,"dotcolour","hard","easy",0.702,1,1,5,0.374,6
24,"dotcolour","hard","average",0.701,-1,1,3,0.278,6
24,"dotcolour","hard","average",0.618,-1,1,4,0.365,6
24,"dotcolour","hard","easy",0.602,1,1,4,0.305,6
24,"dotcolour","hard","easy",0.669,-1,1,4,1.253,6
24,"dotcolour","hard","easy",0.635,1,1,4,0.259,6
24,"dotcolour","hard","hard",1.135,-1,0,4,0.198,6
24,"dotcolour","hard","easy",0.602,1,1,4,0.449,6
24,"dotcolour","hard","hard",0.819,1,1,3,0.744,6
24,"dotcolour","hard","hard",4.239,1,1,3,0.313,6
24,"dotcolour","hard","average",0.785,1,1,4,0.216,6
24,"dotcolour","hard","hard",0.752,1,0,4,0.252,6
24,"dotcolour","hard","average",0.785,1,1,3,0.301,6
